Timestamp,Consumer,Consumption
2025-07-21 09:00:00,Consumer 4,100.55
2025-07-21 09:00:00,Consumer 5,194.06
2025-07-21 10:00:00,Consumer 1,129.45
2025-07-21 10:00:00,Consumer 2,2.47
2025-07-21 10:00:00,Consumer 3,223.07
2025-07-21 10:00:00,Consumer 4,125.08
2025-07-21 10:00:00,Consumer 5,194.17
2025-07-21 11:00:00,Consumer 2,2.38
2025-07-21 11:00:00,Consumer 3,219.05
2025-07-21 11:00:00,Consumer 4,94.27
2025-07-21 11:00:00,Consumer 5,188.29
2025-07-21 12:00:00,Consumer 1,156.03
2025-07-21 12:00:00,Consumer 2,0.72
2025-07-21 12:00:00,Consumer 3,216.99
2025-07-21 12:00:00,Consumer 4,114.69
2025-07-21 12:00:00,Consumer 5,192.43
2025-07-21 13:00:00,Consumer 1,153.37
2025-07-21 13:00:00,Consumer 2,0.9
2025-07-21 13:00:00,Consumer 3,183.27
2025-07-21 13:00:00,Consumer 4,124.53
2025-07-21 13:00:00,Consumer 5,142.08
2025-07-21 14:00:00,Consumer 1,146.16
2025-07-21 14:00:00,Consumer 2,0.87
2025-07-21 14:00:00,Consumer 3,184.37
2025-07-21 14:00:00,Consumer 4,110.08
2025-07-21 14:00:00,Consumer 5,190.71
2025-07-21 15:00:00,Consumer 1,133.94
2025-07-21 15:00:00,Consumer 2,0.79
2025-07-21 15:00:00,Consumer 3,165.77
2025-07-21 15:00:00,Consumer 4,118.38
2025-07-21 16:00:00,Consumer 1,185.01
2025-07-21 16:00:00,Consumer 2,0.76
2025-07-21 16:00:00,Consumer 3,249.41
2025-07-21 16:00:00,Consumer 4,98.27
2025-07-21 16:00:00,Consumer 5,132.77
2025-07-21 17:00:00,Consumer 1,155.79
2025-07-21 17:00:00,Consumer 2,0.85
2025-07-21 17:00:00,Consumer 3,193.94
2025-07-21 17:00:00,Consumer 4,96.18
2025-07-21 17:00:00,Consumer 5,224.29
2025-07-21 18:00:00,Consumer 1,146.79
2025-07-21 18:00:00,Consumer 2,1.14
2025-07-21 18:00:00,Consumer 3,105.2
2025-07-21 18:00:00,Consumer 4,96.27
2025-07-21 18:00:00,Consumer 5,204.22
2025-07-21 19:00:00,Consumer 1,143.56
2025-07-21 19:00:00,Consumer 2,1.2
2025-07-21 19:00:00,Consumer 4,94.35
2025-07-21 19:00:00,Consumer 5,177.34
2025-07-21 20:00:00,Consumer 1,143.7
2025-07-21 20:00:00,Consumer 2,1.25
2025-07-21 20:00:00,Consumer 3,45.89
2025-07-21 20:00:00,Consumer 4,101.44
2025-07-21 20:00:00,Consumer 5,166.79
2025-07-21 21:00:00,Consumer 2,1.3
2025-07-21 21:00:00,Consumer 5,165.42
2025-07-21 22:00:00,Consumer 1,160.14
2025-07-21 22:00:00,Consumer 2,1.37
2025-07-21 22:00:00,Consumer 3,28.8
2025-07-21 22:00:00,Consumer 4,104.85
2025-07-21 22:00:00,Consumer 5,155.12
2025-07-21 23:00:00,Consumer 1,207.5
2025-07-21 23:00:00,Consumer 2,1.43
2025-07-21 23:00:00,Consumer 3,27.21
2025-07-21 23:00:00,Consumer 4,102.47
2025-07-21 23:00:00,Consumer 5,155.55
2025-07-22 00:00:00,Consumer 1,189.28
2025-07-22 00:00:00,Consumer 2,1.52
2025-07-22 00:00:00,Consumer 3,26.37
2025-07-22 00:00:00,Consumer 4,58.71
2025-07-22 00:00:00,Consumer 5,175.4
2025-07-22 01:00:00,Consumer 1,166.89
2025-07-22 01:00:00,Consumer 3,25.39
2025-07-22 01:00:00,Consumer 4,58.67
2025-07-22 01:00:00,Consumer 5,161.29
2025-07-22 02:00:00,Consumer 1,183.75
2025-07-22 02:00:00,Consumer 2,1.53
2025-07-22 02:00:00,Consumer 3,25.54
2025-07-22 02:00:00,Consumer 4,58.43
2025-07-22 02:00:00,Consumer 5,118.42
2025-07-22 03:00:00,Consumer 1,200.05
2025-07-22 03:00:00,Consumer 2,1.5
2025-07-22 03:00:00,Consumer 4,58.73
2025-07-22 03:00:00,Consumer 5,126.92
2025-07-22 04:00:00,Consumer 2,1.43
2025-07-22 04:00:00,Consumer 3,24.2
2025-07-22 04:00:00,Consumer 4,97.14
2025-07-22 04:00:00,Consumer 5,135.79
2025-07-22 05:00:00,Consumer 1,192.14
2025-07-22 05:00:00,Consumer 2,1.1
2025-07-22 05:00:00,Consumer 3,22.71
2025-07-22 05:00:00,Consumer 4,120.37
2025-07-22 05:00:00,Consumer 5,138.43
2025-07-22 06:00:00,Consumer 1,190.19
2025-07-22 06:00:00,Consumer 2,0.78
2025-07-22 06:00:00,Consumer 3,16.64
2025-07-22 06:00:00,Consumer 4,123.08
2025-07-22 06:00:00,Consumer 5,125.17
2025-07-22 07:00:00,Consumer 1,193.95
2025-07-22 07:00:00,Consumer 2,0.72
2025-07-22 07:00:00,Consumer 3,7.44
2025-07-22 07:00:00,Consumer 4,139.86
2025-07-22 07:00:00,Consumer 5,129.23
2025-07-22 08:00:00,Consumer 1,193.62
2025-07-22 08:00:00,Consumer 2,0.72
2025-07-22 08:00:00,Consumer 3,19.94
2025-07-22 09:00:00,Consumer 1,186.48
2025-07-22 09:00:00,Consumer 3,132.58
2025-07-22 09:00:00,Consumer 4,123.07
2025-07-22 09:00:00,Consumer 5,172.25
2025-07-22 10:00:00,Consumer 1,175.29
2025-07-22 10:00:00,Consumer 2,0.72
2025-07-22 10:00:00,Consumer 3,210.97
2025-07-22 10:00:00,Consumer 4,134.21
2025-07-22 10:00:00,Consumer 5,160.9
2025-07-22 11:00:00,Consumer 2,0.75
2025-07-22 11:00:00,Consumer 3,229.27
2025-07-22 11:00:00,Consumer 4,106.47
2025-07-22 11:00:00,Consumer 5,119.85
2025-07-22 12:00:00,Consumer 1,158.0
2025-07-22 12:00:00,Consumer 2,0.81
2025-07-22 12:00:00,Consumer 3,193.96
2025-07-22 12:00:00,Consumer 4,124.62
2025-07-22 12:00:00,Consumer 5,127.78
2025-07-22 13:00:00,Consumer 1,150.23
2025-07-22 13:00:00,Consumer 2,0.82
2025-07-22 13:00:00,Consumer 3,169.47
2025-07-22 13:00:00,Consumer 4,114.31
2025-07-22 13:00:00,Consumer 5,71.44
2025-07-22 14:00:00,Consumer 1,141.55
2025-07-22 14:00:00,Consumer 2,0.81
2025-07-22 14:00:00,Consumer 3,189.42
2025-07-22 14:00:00,Consumer 4,110.38
2025-07-22 14:00:00,Consumer 5,42.86
2025-07-22 15:00:00,Consumer 1,142.99
2025-07-22 15:00:00,Consumer 2,0.81
2025-07-22 15:00:00,Consumer 3,207.87
2025-07-22 15:00:00,Consumer 4,128.11
2025-07-22 16:00:00,Consumer 1,152.29
2025-07-22 16:00:00,Consumer 2,0.82
2025-07-22 16:00:00,Consumer 3,227.34
2025-07-22 16:00:00,Consumer 4,92.07
2025-07-22 16:00:00,Consumer 5,97.62
2025-07-22 17:00:00,Consumer 1,207.73
2025-07-22 17:00:00,Consumer 2,0.79
2025-07-22 17:00:00,Consumer 3,206.92
2025-07-22 17:00:00,Consumer 4,99.15
2025-07-22 17:00:00,Consumer 5,89.27
2025-07-22 18:00:00,Consumer 1,202.86
2025-07-22 18:00:00,Consumer 2,1.16
2025-07-22 18:00:00,Consumer 3,134.47
2025-07-22 18:00:00,Consumer 4,106.47
2025-07-22 18:00:00,Consumer 5,112.5
2025-07-22 19:00:00,Consumer 1,220.72
2025-07-22 19:00:00,Consumer 2,1.24
2025-07-22 19:00:00,Consumer 4,108.12
2025-07-22 19:00:00,Consumer 5,84.08
2025-07-22 20:00:00,Consumer 1,142.21
2025-07-22 20:00:00,Consumer 2,1.31
2025-07-22 20:00:00,Consumer 3,40.24
2025-07-22 20:00:00,Consumer 4,105.11
2025-07-22 20:00:00,Consumer 5,71.74
2025-07-22 21:00:00,Consumer 2,1.28
2025-07-22 21:00:00,Consumer 5,63.21
2025-07-22 22:00:00,Consumer 1,207.41
2025-07-22 22:00:00,Consumer 2,1.36
2025-07-22 22:00:00,Consumer 3,28.73
2025-07-22 22:00:00,Consumer 4,106.3
2025-07-22 22:00:00,Consumer 5,69.74
2025-07-22 23:00:00,Consumer 1,201.91
2025-07-22 23:00:00,Consumer 2,1.4
2025-07-22 23:00:00,Consumer 3,28.66
2025-07-22 23:00:00,Consumer 4,99.05
2025-07-22 23:00:00,Consumer 5,57.39
2025-07-23 00:00:00,Consumer 1,192.72
2025-07-23 00:00:00,Consumer 2,1.46
2025-07-23 00:00:00,Consumer 3,30.21
2025-07-23 00:00:00,Consumer 4,74.58
2025-07-23 00:00:00,Consumer 5,70.05
2025-07-23 01:00:00,Consumer 1,189.15
2025-07-23 01:00:00,Consumer 3,29.41
2025-07-23 01:00:00,Consumer 4,57.77
2025-07-23 01:00:00,Consumer 5,67.07
2025-07-23 02:00:00,Consumer 1,193.06
2025-07-23 02:00:00,Consumer 2,1.5
2025-07-23 02:00:00,Consumer 3,28.92
2025-07-23 02:00:00,Consumer 4,57.89
2025-07-23 02:00:00,Consumer 5,65.95
2025-07-23 03:00:00,Consumer 1,213.56
2025-07-23 03:00:00,Consumer 2,1.55
2025-07-23 03:00:00,Consumer 4,58.1
2025-07-23 03:00:00,Consumer 5,73.85
2025-07-23 04:00:00,Consumer 2,1.51
2025-07-23 04:00:00,Consumer 3,27.54
2025-07-23 04:00:00,Consumer 4,81.79
2025-07-23 04:00:00,Consumer 5,60.14
2025-07-23 05:00:00,Consumer 1,193.18
2025-07-23 05:00:00,Consumer 2,1.31
2025-07-23 05:00:00,Consumer 3,25.81
2025-07-23 05:00:00,Consumer 4,123.33
2025-07-23 05:00:00,Consumer 5,80.49
2025-07-23 06:00:00,Consumer 1,187.33
2025-07-23 06:00:00,Consumer 2,0.97
2025-07-23 06:00:00,Consumer 3,21.24
2025-07-23 06:00:00,Consumer 4,123.92
2025-07-23 06:00:00,Consumer 5,91.27
2025-07-23 07:00:00,Consumer 1,185.54
2025-07-23 07:00:00,Consumer 2,0.72
2025-07-23 07:00:00,Consumer 3,14.0
2025-07-23 07:00:00,Consumer 4,139.18
2025-07-23 07:00:00,Consumer 5,90.95
2025-07-23 08:00:00,Consumer 1,187.02
2025-07-23 08:00:00,Consumer 2,0.8
2025-07-23 08:00:00,Consumer 3,45.33
2025-07-23 09:00:00,Consumer 1,178.93
2025-07-23 09:00:00,Consumer 3,149.98
2025-07-23 09:00:00,Consumer 4,111.08
2025-07-23 09:00:00,Consumer 5,109.52
2025-07-23 10:00:00,Consumer 1,168.26
2025-07-23 10:00:00,Consumer 2,2.333333333333333
2025-07-23 10:00:00,Consumer 3,221.28
2025-07-23 10:00:00,Consumer 4,130.36
2025-07-23 10:00:00,Consumer 5,156.52
2025-07-23 11:00:00,Consumer 2,3.1
2025-07-23 11:00:00,Consumer 3,225.75
2025-07-23 11:00:00,Consumer 4,110.39
2025-07-23 11:00:00,Consumer 5,160.89
2025-07-23 12:00:00,Consumer 1,154.36
2025-07-23 12:00:00,Consumer 2,1.01
2025-07-23 12:00:00,Consumer 3,203.83
2025-07-23 12:00:00,Consumer 4,124.58
2025-07-23 12:00:00,Consumer 5,182.73
2025-07-23 13:00:00,Consumer 1,176.28
2025-07-23 13:00:00,Consumer 2,0.9
2025-07-23 13:00:00,Consumer 3,181.71
2025-07-23 13:00:00,Consumer 4,139.64
2025-07-23 13:00:00,Consumer 5,141.93
2025-07-23 14:00:00,Consumer 1,175.22
2025-07-23 14:00:00,Consumer 2,0.97
2025-07-23 14:00:00,Consumer 3,176.3
2025-07-23 14:00:00,Consumer 4,117.62
2025-07-23 14:00:00,Consumer 5,172.55
2025-07-23 15:00:00,Consumer 1,188.19
2025-07-23 15:00:00,Consumer 2,0.81
2025-07-23 15:00:00,Consumer 3,216.72
2025-07-23 15:00:00,Consumer 4,108.69
2025-07-23 16:00:00,Consumer 1,177.58
2025-07-23 16:00:00,Consumer 2,1.27
2025-07-23 16:00:00,Consumer 3,218.22
2025-07-23 16:00:00,Consumer 4,101.13
2025-07-23 16:00:00,Consumer 5,163.95
2025-07-23 17:00:00,Consumer 1,198.54
2025-07-23 17:00:00,Consumer 2,1.23
2025-07-23 17:00:00,Consumer 3,164.885
2025-07-23 17:00:00,Consumer 4,105.02
2025-07-23 17:00:00,Consumer 5,163.97
2025-07-23 18:00:00,Consumer 1,173.21
2025-07-23 18:00:00,Consumer 2,1.38
2025-07-23 18:00:00,Consumer 3,111.55
2025-07-23 18:00:00,Consumer 4,105.63
2025-07-23 18:00:00,Consumer 5,178.71
2025-07-23 19:00:00,Consumer 1,211.87
2025-07-23 19:00:00,Consumer 2,1.18
2025-07-23 19:00:00,Consumer 4,112.06
2025-07-23 19:00:00,Consumer 5,169.96
2025-07-23 20:00:00,Consumer 1,215.71
2025-07-23 20:00:00,Consumer 2,1.2
2025-07-23 20:00:00,Consumer 3,38.26
2025-07-23 20:00:00,Consumer 4,101.63
2025-07-23 20:00:00,Consumer 5,122.73
2025-07-23 21:00:00,Consumer 2,1.3
2025-07-23 21:00:00,Consumer 5,121.38
2025-07-23 22:00:00,Consumer 1,200.89
2025-07-23 22:00:00,Consumer 2,1.33
2025-07-23 22:00:00,Consumer 3,27.78
2025-07-23 22:00:00,Consumer 4,103.68
2025-07-23 22:00:00,Consumer 5,138.02
2025-07-23 23:00:00,Consumer 1,192.95
2025-07-23 23:00:00,Consumer 2,1.46
2025-07-23 23:00:00,Consumer 3,26.88
2025-07-23 23:00:00,Consumer 4,99.08
2025-07-23 23:00:00,Consumer 5,126.53
2025-07-24 00:00:00,Consumer 1,183.34
2025-07-24 00:00:00,Consumer 2,1.49
2025-07-24 00:00:00,Consumer 3,28.63
2025-07-24 00:00:00,Consumer 4,51.75
2025-07-24 00:00:00,Consumer 5,137.84
2025-07-24 01:00:00,Consumer 1,171.38
2025-07-24 01:00:00,Consumer 3,28.5
2025-07-24 01:00:00,Consumer 4,18.33
2025-07-24 01:00:00,Consumer 5,116.39
2025-07-24 02:00:00,Consumer 1,174.43
2025-07-24 02:00:00,Consumer 2,1.53
2025-07-24 02:00:00,Consumer 3,27.39
2025-07-24 02:00:00,Consumer 4,12.43
2025-07-24 02:00:00,Consumer 5,126.35
2025-07-24 03:00:00,Consumer 1,172.7
2025-07-24 03:00:00,Consumer 2,1.45
2025-07-24 03:00:00,Consumer 4,77.52
2025-07-24 03:00:00,Consumer 5,124.96
2025-07-24 04:00:00,Consumer 2,1.46
2025-07-24 04:00:00,Consumer 3,26.87
2025-07-24 04:00:00,Consumer 4,113.28
2025-07-24 04:00:00,Consumer 5,111.37
2025-07-24 05:00:00,Consumer 1,170.31
2025-07-24 05:00:00,Consumer 2,1.26
2025-07-24 05:00:00,Consumer 3,24.46
2025-07-24 05:00:00,Consumer 4,119.55
2025-07-24 05:00:00,Consumer 5,126.14
2025-07-24 06:00:00,Consumer 1,190.37
2025-07-24 06:00:00,Consumer 2,0.89
2025-07-24 06:00:00,Consumer 3,19.8
2025-07-24 06:00:00,Consumer 4,123.78
2025-07-24 06:00:00,Consumer 5,119.88499999999999
2025-07-24 07:00:00,Consumer 1,186.68
2025-07-24 07:00:00,Consumer 2,0.77
2025-07-24 07:00:00,Consumer 3,12.88
2025-07-24 07:00:00,Consumer 4,149.71
2025-07-24 07:00:00,Consumer 5,113.63
2025-07-24 08:00:00,Consumer 1,181.15
2025-07-24 08:00:00,Consumer 2,0.7
2025-07-24 08:00:00,Consumer 3,40.2
2025-07-24 09:00:00,Consumer 1,184.39
2025-07-24 09:00:00,Consumer 3,143.2
2025-07-24 09:00:00,Consumer 4,134.12
2025-07-24 09:00:00,Consumer 5,157.67
2025-07-24 10:00:00,Consumer 1,177.58
2025-07-24 10:00:00,Consumer 2,0.68
2025-07-24 10:00:00,Consumer 3,203.93
2025-07-24 10:00:00,Consumer 4,102.11
2025-07-24 10:00:00,Consumer 5,188.66
2025-07-24 11:00:00,Consumer 2,0.68
2025-07-24 11:00:00,Consumer 3,121.9
2025-07-24 11:00:00,Consumer 4,90.39
2025-07-24 11:00:00,Consumer 5,183.9
2025-07-24 12:00:00,Consumer 1,127.32
2025-07-24 12:00:00,Consumer 2,0.7
2025-07-24 12:00:00,Consumer 3,167.24
2025-07-24 12:00:00,Consumer 4,104.11
2025-07-24 12:00:00,Consumer 5,197.63
2025-07-24 13:00:00,Consumer 1,93.72
2025-07-24 13:00:00,Consumer 2,0.73
2025-07-24 13:00:00,Consumer 3,175.51
2025-07-24 13:00:00,Consumer 4,127.12
2025-07-24 13:00:00,Consumer 5,144.26
2025-07-24 14:00:00,Consumer 1,67.08
2025-07-24 14:00:00,Consumer 2,0.73
2025-07-24 14:00:00,Consumer 3,171.73
2025-07-24 14:00:00,Consumer 4,107.93
2025-07-24 14:00:00,Consumer 5,200.59
2025-07-24 15:00:00,Consumer 1,109.53
2025-07-24 15:00:00,Consumer 2,0.73
2025-07-24 15:00:00,Consumer 3,184.96
2025-07-24 15:00:00,Consumer 4,109.84
2025-07-24 16:00:00,Consumer 1,106.88
2025-07-24 16:00:00,Consumer 2,0.78
2025-07-24 16:00:00,Consumer 3,172.75
2025-07-24 16:00:00,Consumer 4,105.49
2025-07-24 16:00:00,Consumer 5,181.94
2025-07-24 17:00:00,Consumer 1,133.66
2025-07-24 17:00:00,Consumer 2,0.76
2025-07-24 17:00:00,Consumer 3,160.28
2025-07-24 17:00:00,Consumer 4,102.42
2025-07-24 17:00:00,Consumer 5,192.68
2025-07-24 18:00:00,Consumer 1,150.45
2025-07-24 18:00:00,Consumer 2,1.07
2025-07-24 18:00:00,Consumer 3,96.05
2025-07-24 18:00:00,Consumer 4,72.6
2025-07-24 18:00:00,Consumer 5,191.11
2025-07-24 19:00:00,Consumer 1,123.36
2025-07-24 19:00:00,Consumer 2,1.16
2025-07-24 19:00:00,Consumer 4,109.23
2025-07-24 19:00:00,Consumer 5,180.61
2025-07-24 20:00:00,Consumer 1,135.38
2025-07-24 20:00:00,Consumer 2,1.22
2025-07-24 20:00:00,Consumer 3,36.99
2025-07-24 20:00:00,Consumer 4,104.8
2025-07-24 20:00:00,Consumer 5,107.02
2025-07-24 21:00:00,Consumer 2,1.28
2025-07-24 21:00:00,Consumer 5,122.07
2025-07-24 22:00:00,Consumer 1,133.63
2025-07-24 22:00:00,Consumer 2,1.33
2025-07-24 22:00:00,Consumer 3,27.14
2025-07-24 22:00:00,Consumer 4,89.52
2025-07-24 22:00:00,Consumer 5,121.66
2025-07-24 23:00:00,Consumer 1,132.96
2025-07-24 23:00:00,Consumer 2,1.35
2025-07-24 23:00:00,Consumer 3,27.25
2025-07-24 23:00:00,Consumer 4,81.83
2025-07-24 23:00:00,Consumer 5,118.18
2025-07-25 00:00:00,Consumer 1,133.15
2025-07-25 00:00:00,Consumer 2,1.37
2025-07-25 00:00:00,Consumer 3,28.18
2025-07-25 00:00:00,Consumer 4,67.98
2025-07-25 00:00:00,Consumer 5,148.38
2025-07-25 01:00:00,Consumer 1,132.99
2025-07-25 01:00:00,Consumer 3,28.02
2025-07-25 01:00:00,Consumer 4,91.79
2025-07-25 01:00:00,Consumer 5,119.59
2025-07-25 02:00:00,Consumer 1,128.63
2025-07-25 02:00:00,Consumer 2,1.36
2025-07-25 02:00:00,Consumer 3,27.21
2025-07-25 02:00:00,Consumer 4,123.12
2025-07-25 02:00:00,Consumer 5,123.76
2025-07-25 03:00:00,Consumer 1,72.04
2025-07-25 03:00:00,Consumer 2,1.36
2025-07-25 03:00:00,Consumer 4,121.05
2025-07-25 03:00:00,Consumer 5,132.84
2025-07-25 04:00:00,Consumer 2,1.24
2025-07-25 04:00:00,Consumer 3,25.83
2025-07-25 04:00:00,Consumer 4,113.64
2025-07-25 04:00:00,Consumer 5,113.32
2025-07-25 05:00:00,Consumer 1,60.5
2025-07-25 05:00:00,Consumer 2,1.09
2025-07-25 05:00:00,Consumer 3,25.04
2025-07-25 05:00:00,Consumer 4,117.69
2025-07-25 05:00:00,Consumer 5,118.02
2025-07-25 06:00:00,Consumer 1,130.42
2025-07-25 06:00:00,Consumer 2,0.82
2025-07-25 06:00:00,Consumer 3,22.01
2025-07-25 06:00:00,Consumer 4,122.63
2025-07-25 06:00:00,Consumer 5,115.97
2025-07-25 07:00:00,Consumer 1,120.94
2025-07-25 07:00:00,Consumer 2,0.77
2025-07-25 07:00:00,Consumer 3,14.78
2025-07-25 07:00:00,Consumer 4,137.64
2025-07-25 07:00:00,Consumer 5,108.98
2025-07-25 08:00:00,Consumer 1,113.49
2025-07-25 08:00:00,Consumer 2,0.71
2025-07-25 08:00:00,Consumer 3,66.725
2025-07-25 09:00:00,Consumer 1,116.47
2025-07-25 09:00:00,Consumer 3,118.67
2025-07-25 09:00:00,Consumer 4,118.43
2025-07-25 09:00:00,Consumer 5,162.61
2025-07-25 10:00:00,Consumer 1,116.6
2025-07-25 10:00:00,Consumer 2,0.74
2025-07-25 10:00:00,Consumer 3,168.81
2025-07-25 10:00:00,Consumer 4,97.96
2025-07-25 10:00:00,Consumer 5,137.74
2025-07-25 11:00:00,Consumer 2,0.78
2025-07-25 11:00:00,Consumer 3,174.59
2025-07-25 11:00:00,Consumer 4,68.1
2025-07-25 11:00:00,Consumer 5,192.73
2025-07-25 12:00:00,Consumer 1,104.57
2025-07-25 12:00:00,Consumer 2,0.74
2025-07-25 12:00:00,Consumer 3,168.01
2025-07-25 12:00:00,Consumer 4,120.56
2025-07-25 12:00:00,Consumer 5,178.27
2025-07-25 13:00:00,Consumer 1,110.32
2025-07-25 13:00:00,Consumer 2,0.84
2025-07-25 13:00:00,Consumer 3,153.8
2025-07-25 13:00:00,Consumer 4,115.08
2025-07-25 13:00:00,Consumer 5,128.57
2025-07-25 14:00:00,Consumer 1,121.44
2025-07-25 14:00:00,Consumer 2,0.86
2025-07-25 14:00:00,Consumer 3,143.28
2025-07-25 14:00:00,Consumer 4,110.3
2025-07-25 14:00:00,Consumer 5,148.72
2025-07-25 15:00:00,Consumer 1,130.46
2025-07-25 15:00:00,Consumer 2,0.72
2025-07-25 15:00:00,Consumer 3,157.87
2025-07-25 15:00:00,Consumer 4,101.89
2025-07-25 16:00:00,Consumer 1,118.82
2025-07-25 16:00:00,Consumer 2,0.67
2025-07-25 16:00:00,Consumer 3,177.48
2025-07-25 16:00:00,Consumer 4,74.43
2025-07-25 16:00:00,Consumer 5,136.09
2025-07-25 17:00:00,Consumer 1,105.39
2025-07-25 17:00:00,Consumer 2,0.85
2025-07-25 17:00:00,Consumer 3,162.26
2025-07-25 17:00:00,Consumer 4,96.8
2025-07-25 17:00:00,Consumer 5,143.22
2025-07-25 18:00:00,Consumer 1,64.525
2025-07-25 18:00:00,Consumer 2,11.48
2025-07-25 18:00:00,Consumer 3,101.9
2025-07-25 18:00:00,Consumer 4,96.1
2025-07-25 18:00:00,Consumer 5,122.37
2025-07-25 19:00:00,Consumer 1,23.66
2025-07-25 19:00:00,Consumer 2,27.97
2025-07-25 19:00:00,Consumer 4,95.68
2025-07-25 19:00:00,Consumer 5,126.9
2025-07-25 20:00:00,Consumer 1,8.87
2025-07-25 20:00:00,Consumer 2,31.11
2025-07-25 20:00:00,Consumer 3,30.85
2025-07-25 20:00:00,Consumer 4,97.69
2025-07-25 20:00:00,Consumer 5,102.3
2025-07-25 21:00:00,Consumer 2,2.6
2025-07-25 21:00:00,Consumer 5,101.66
2025-07-25 22:00:00,Consumer 1,1.05
2025-07-25 22:00:00,Consumer 2,1.31
2025-07-25 22:00:00,Consumer 3,27.27
2025-07-25 22:00:00,Consumer 4,84.3
2025-07-25 22:00:00,Consumer 5,34.08
2025-07-25 23:00:00,Consumer 1,6.18
2025-07-25 23:00:00,Consumer 2,1.3
2025-07-25 23:00:00,Consumer 3,27.54
2025-07-25 23:00:00,Consumer 4,91.75
2025-07-25 23:00:00,Consumer 5,29.44
2025-07-26 00:00:00,Consumer 1,23.43
2025-07-26 00:00:00,Consumer 2,1.34
2025-07-26 00:00:00,Consumer 3,26.88
2025-07-26 00:00:00,Consumer 4,70.96
2025-07-26 00:00:00,Consumer 5,39.42
2025-07-26 01:00:00,Consumer 1,24.71
2025-07-26 01:00:00,Consumer 3,26.53
2025-07-26 01:00:00,Consumer 4,88.32
2025-07-26 01:00:00,Consumer 5,37.88
2025-07-26 02:00:00,Consumer 1,28.73
2025-07-26 02:00:00,Consumer 2,1.28
2025-07-26 02:00:00,Consumer 3,26.37
2025-07-26 02:00:00,Consumer 4,121.31
2025-07-26 02:00:00,Consumer 5,45.75
2025-07-26 03:00:00,Consumer 1,24.94
2025-07-26 03:00:00,Consumer 2,1.27
2025-07-26 03:00:00,Consumer 4,112.86
2025-07-26 03:00:00,Consumer 5,35.22
2025-07-26 04:00:00,Consumer 2,1.25
2025-07-26 04:00:00,Consumer 3,24.9
2025-07-26 04:00:00,Consumer 4,113.14
2025-07-26 04:00:00,Consumer 5,35.17
2025-07-26 05:00:00,Consumer 1,24.49
2025-07-26 05:00:00,Consumer 2,1.08
2025-07-26 05:00:00,Consumer 3,24.74
2025-07-26 05:00:00,Consumer 4,112.87
2025-07-26 05:00:00,Consumer 5,36.21
2025-07-26 06:00:00,Consumer 1,24.31
2025-07-26 06:00:00,Consumer 2,0.79
2025-07-26 06:00:00,Consumer 3,21.49
2025-07-26 06:00:00,Consumer 4,113.18
2025-07-26 06:00:00,Consumer 5,27.15
2025-07-26 07:00:00,Consumer 1,39.35
2025-07-26 07:00:00,Consumer 2,0.7
2025-07-26 07:00:00,Consumer 3,19.4
2025-07-26 07:00:00,Consumer 4,135.19
2025-07-26 07:00:00,Consumer 5,13.94
2025-07-26 08:00:00,Consumer 1,106.11
2025-07-26 08:00:00,Consumer 2,0.72
2025-07-26 08:00:00,Consumer 3,19.44
2025-07-26 09:00:00,Consumer 1,133.69
2025-07-26 09:00:00,Consumer 3,14.82
2025-07-26 09:00:00,Consumer 4,92.37
2025-07-26 09:00:00,Consumer 5,12.61
2025-07-26 10:00:00,Consumer 1,131.65
2025-07-26 10:00:00,Consumer 2,55.37
2025-07-26 10:00:00,Consumer 3,17.76
2025-07-26 10:00:00,Consumer 4,113.22
2025-07-26 10:00:00,Consumer 5,19.6
2025-07-26 11:00:00,Consumer 2,51.22
2025-07-26 11:00:00,Consumer 3,27.46
2025-07-26 11:00:00,Consumer 4,117.76
2025-07-26 11:00:00,Consumer 5,13.74
2025-07-26 12:00:00,Consumer 1,11.95
2025-07-26 12:00:00,Consumer 2,32.74
2025-07-26 12:00:00,Consumer 3,19.17
2025-07-26 12:00:00,Consumer 4,113.7
2025-07-26 12:00:00,Consumer 5,8.35
2025-07-26 13:00:00,Consumer 1,9.66
2025-07-26 13:00:00,Consumer 2,28.66
2025-07-26 13:00:00,Consumer 3,24.23
2025-07-26 13:00:00,Consumer 4,111.63
2025-07-26 13:00:00,Consumer 5,8.6
2025-07-26 14:00:00,Consumer 1,7.69
2025-07-26 14:00:00,Consumer 2,8.18
2025-07-26 14:00:00,Consumer 3,19.44
2025-07-26 14:00:00,Consumer 4,82.15
2025-07-26 14:00:00,Consumer 5,12.39
2025-07-26 15:00:00,Consumer 1,7.74
2025-07-26 15:00:00,Consumer 2,0.67
2025-07-26 15:00:00,Consumer 3,20.31
2025-07-26 15:00:00,Consumer 4,124.26
2025-07-26 16:00:00,Consumer 1,7.59
2025-07-26 16:00:00,Consumer 2,0.81
2025-07-26 16:00:00,Consumer 3,21.1
2025-07-26 16:00:00,Consumer 4,82.16
2025-07-26 16:00:00,Consumer 5,10.68
2025-07-26 17:00:00,Consumer 1,10.59
2025-07-26 17:00:00,Consumer 2,0.73
2025-07-26 17:00:00,Consumer 3,31.81
2025-07-26 17:00:00,Consumer 4,99.85
2025-07-26 17:00:00,Consumer 5,10.44
2025-07-26 18:00:00,Consumer 1,123.86
2025-07-26 18:00:00,Consumer 2,1.07
